ID,Date,IUCR,Arrest,Domestic,District,ComArea,Latitude,Longitude
"","",Block,Location Description,Arrest,Beat,Ward,Updated On,Latitude
2638594,2001-01-01T00:01:00.000Z,1753,False,False,7.0,68.0,41.769494218,-87.650447326
2650148,2001-01-01T00:01:00.000Z,1752,False,False,6.0,44.0,41.745505758,-87.635743475
2685759,2001-01-01T00:01:00.000Z,1752,False,False,7.0,67.0,41.767409848,-87.674640767
2686997,2001-01-01T00:01:00.000Z,0840,False,False,24.0,1.0,42.006051906,-87.66091132
2704663,2001-01-01T00:01:00.000Z,1754,False,False,17.0,21.0,41.941720599,-87.71733221
2739382,2001-01-01T00:01:00.000Z,1751,False,False,24.0,1.0,42.001771324,-87.674219472
4892881,2001-01-01T00:01:00.000Z,0265,True,False,22.0,49.0,41.694892728,-87.635364292
4898698,2001-01-01T00:01:00.000Z,0840,False,False,25.0,23.0,41.908494665,-87.722688418
5190122,2001-01-01T00:01:00.000Z,0266,False,False,3.0,42.0,41.777385501,-87.607270854
5450503,2001-01-01T00:01:00.000Z,1754,False,False,10.0,30.0,41.850533452,-87.701393758
5450743,2001-01-01T00:01:00.000Z,0840,False,False,19.0,6.0,41.938539069,-87.637877712
5454570,2001-01-01T00:01:00.000Z,1752,False,False,25.0,23.0,41.906477092,-87.724133004
5573442,2001-01-01T00:01:00.000Z,0840,False,False,25.0,19.0,41.938460477,-87.766897531
5592779,2001-01-01T00:01:00.000Z,0840,False,False,18.0,8.0,41.901665552,-87.644812831
5597572,2001-01-01T00:01:00.000Z,0841,False,False,25.0,25.0,41.911811442,-87.771402295
5713062,2001-01-01T00:01:00.000Z,1150,False,False,18.0,8.0,41.895431423,-87.643113098
5799746,2001-01-01T00:01:00.000Z,0265,False,False,4.0,46.0,41.732500059,-87.550077545
6186615,2001-01-01T00:01:00.000Z,0840,False,False,25.0,19.0,41.926572019,-87.763474936
6199994,2001-01-01T00:01:00.000Z,0840,False,False,5.0,54.0,41.657368082,-87.612916623
6404127,2001-01-01T00:01:00.000Z,0840,False,False,10.0,29.0,41.864327628,-87.70819282
6409926,2001-01-01T00:01:00.000Z,5001,False,False,12.0,28.0,41.874170552,-87.675157616
6506439,2001-01-01T00:01:00.000Z,1544,False,True,8.0,66.0,41.776990398,-87.69806877
6512212,2001-01-01T00:01:00.000Z,1754,False,False,5.0,50.0,41.716081864,-87.599280582
6642948,2001-01-01T00:01:00.000Z,1562,False,False,19.0,3.0,41.967807821,-87.65747107
6712604,2001-01-01T00:01:00.000Z,0840,False,False,16.0,11.0,41.988133109,-87.774104578
6770993,2001-01-01T00:01:00.000Z,1754,False,False,11.0,27.0,41.88371828,-87.707144516
6942636,2001-01-01T00:01:00.000Z,0840,False,False,8.0,63.0,41.793074437,-87.698518718
7034564,2001-01-01T00:01:00.000Z,1754,False,True,20.0,77.0,41.988158983,-87.669258116
7118515,2001-01-01T00:01:00.000Z,0841,False,False,15.0,25.0,41.87943851,-87.758830122
7158688,2001-01-01T00:01:00.000Z,1140,True,False,17.0,16.0,41.960698401,-87.740033361
7269195,2001-01-01T00:01:00.000Z,0840,False,False,16.0,15.0,41.960472709,-87.758786667
7333032,2001-01-01T00:01:00.000Z,1754,False,False,8.0,64.0,41.772486481,-87.739527446
7602291,2001-01-01T00:01:00.000Z,0266,False,True,7.0,67.0,41.783970076,-87.673884641
7921184,2001-01-01T00:01:00.000Z,1751,False,False,25.0,19.0,41.929602415,-87.763076796
8101918,2001-01-01T00:01:00.000Z,1130,True,False,9.0,61.0,41.819089754,-87.641413178
8137350,2001-01-01T00:01:00.000Z,1563,False,False,9.0,58.0,41.825422881,-87.69238395
8325090,2001-01-01T00:01:00.000Z,0840,False,False,10.0,30.0,"",""
8360384,2001-01-01T00:01:00.000Z,1562,False,True,16.0,17.0,"",""
8602342,2001-01-01T00:01:00.000Z,1754,False,False,6.0,71.0,"",""
8623828,2001-01-01T00:01:00.000Z,0266,False,False,9.0,61.0,"",""
9204813,2001-01-01T00:01:00.000Z,1562,False,False,5.0,50.0,"",""
10154126,2001-01-01T00:01:00.000Z,1154,False,True,22.0,73.0,"",""
10308760,2001-01-01T00:01:00.000Z,1752,False,True,3.0,42.0,"",""
10389372,2001-01-01T00:01:00.000Z,1153,False,False,24.0,2.0,"",""
1309882,2001-01-01T00:01:00.000Z,1310,False,False,1.0,"",41.865856949,-87.62958693
1310463,2001-01-01T00:01:00.000Z,0910,False,False,19.0,"",41.968326709,-87.696388265
1310754,2001-01-01T00:01:00.000Z,0820,False,False,3.0,"",41.776723092,-87.602347311
1310911,2001-01-01T00:01:00.000Z,1310,False,False,15.0,"",41.889573598,-87.760594001
1311284,2001-01-01T00:01:00.000Z,0820,False,False,16.0,"",41.975670956,-87.798721042
1311677,2001-01-01T00:01:00.000Z,0810,False,False,25.0,"",41.902909269,-87.773115023
1312565,2001-01-01T00:01:00.000Z,1310,False,False,4.0,"",41.729509541,-87.566878007
1313404,2001-01-01T00:01:00.000Z,0910,False,False,20.0,"",41.981924025,-87.658877571
1313442,2001-01-01T00:01:00.000Z,0910,False,False,9.0,"",41.799024067,-87.696538253
1313946,2001-01-01T00:01:00.000Z,1310,False,False,11.0,"",41.879692063,-87.722353151
1315579,2001-01-01T00:01:00.000Z,1320,False,False,10.0,"",41.864474698,-87.706979891
1315766,2001-01-01T00:01:00.000Z,1320,False,False,11.0,"",41.901648576,-87.709559055
1320600,2001-01-01T00:01:00.000Z,0810,False,False,3.0,"",41.773703253,-87.56721726
1325610,2001-01-01T00:01:00.000Z,5001,False,False,16.0,"",41.975893983,-87.8367713
1328581,2001-01-01T00:01:00.000Z,1320,False,False,24.0,"",41.993128735,-87.705344853
1343834,2001-01-01T00:01:00.000Z,1150,False,False,8.0,"",41.777575237,-87.695646947
1353957,2001-01-01T00:01:00.000Z,0820,False,False,4.0,"",41.749936041,-87.557568719
1374018,2001-01-01T00:01:00.000Z,2825,False,False,6.0,"",41.757520536,-87.628136591
1376172,2001-01-01T00:01:00.000Z,0460,False,True,2.0,"",41.850123042,-87.627171802
1377880,2001-01-01T00:01:00.000Z,0820,False,False,4.0,"",41.732385956,-87.551456465
1425317,2001-01-01T00:01:00.000Z,1130,False,False,5.0,"",41.703055694,-87.609843467
1442950,2001-01-01T00:01:00.000Z,1130,False,False,18.0,"",41.907359601,-87.625813985
1443595,2001-01-01T00:01:00.000Z,1754,False,False,17.0,"",41.972656472,-87.732942676
1461266,2001-01-01T00:01:00.000Z,1130,False,False,6.0,"",41.74890631,-87.630847401
1488480,2001-01-01T00:01:00.000Z,0820,False,False,19.0,"",41.934391283,-87.64266746
1499819,2001-01-01T00:01:00.000Z,1130,False,False,20.0,"",41.97593227,-87.698121861
1500022,2001-01-01T00:01:00.000Z,1751,False,False,11.0,"",41.882554336,-87.735391699
1506615,2001-01-01T00:01:00.000Z,0820,False,False,25.0,"",41.902939361,-87.765830395
1517114,2001-01-01T00:01:00.000Z,1120,False,False,17.0,"",41.989969479,-87.732912433
1535532,2001-01-01T00:01:00.000Z,1562,True,False,17.0,"",41.963062852,-87.71334687
1563324,2001-01-01T00:01:00.000Z,0910,False,False,17.0,"",41.971437293,-87.727055677
1576550,2001-01-01T00:01:00.000Z,1120,False,False,14.0,"",41.912456183,-87.690793858
1589066,2001-01-01T00:01:00.000Z,0840,False,False,25.0,"",41.906026738,-87.736091118
1654777,2001-01-01T00:01:00.000Z,0841,True,False,3.0,"",41.761611241,-87.560561952
1695779,2001-01-01T00:01:00.000Z,0620,False,False,7.0,"",41.785380616,-87.671494178
1745374,2001-01-01T00:01:00.000Z,1140,True,False,19.0,"",41.95786556,-87.681194309
1750704,2001-01-01T00:01:00.000Z,0820,False,False,18.0,"",41.893386628,-87.627705476
1764625,2001-01-01T00:01:00.000Z,0842,False,False,3.0,"",41.780726643,-87.615783232
1786919,2001-01-01T00:01:00.000Z,0810,False,False,17.0,"",41.960960519,-87.736600535
1794614,2001-01-01T00:01:00.000Z,1562,False,False,16.0,"",41.941309638,-87.75819788
1800761,2001-01-01T00:01:00.000Z,0266,True,False,9.0,"",41.814220123,-87.694241779
1839284,2001-01-01T00:01:00.000Z,1752,False,False,25.0,"",41.910946554,-87.76075567
1845940,2001-01-01T00:01:00.000Z,0840,False,False,4.0,"",41.743170504,-87.558665165
1856959,2001-01-01T00:01:00.000Z,1130,True,False,2.0,"",41.805364641,-87.616634399
1867313,2001-01-01T00:01:00.000Z,1562,False,False,10.0,"",41.84204075,-87.719760856
1884111,2001-01-01T00:01:00.000Z,1710,True,True,25.0,"",41.919344303,-87.7328952
1940270,2001-01-01T00:01:00.000Z,2825,False,False,16.0,"",41.944984386,-87.83137986
1945437,2001-01-01T00:01:00.000Z,1120,False,False,25.0,"",41.932325136,-87.747359904
2015650,2001-01-01T00:01:00.000Z,1754,False,True,3.0,"",41.759177257,-87.60555925
2018619,2001-01-01T00:01:00.000Z,0842,False,False,22.0,"",41.688217862,-87.648484801
2024237,2001-01-01T00:01:00.000Z,0840,False,False,9.0,"",41.798603923,-87.683746729
2852914,2001-01-01T00:01:00.000Z,0840,False,False,1.0,32.0,41.881962543,-87.632215784
2893669,2001-01-01T00:01:00.000Z,1562,True,False,18.0,8.0,41.8998521,-87.639877139
2935617,2001-01-01T00:01:00.000Z,1751,False,False,2.0,38.0,41.813762321,-87.628194958
2980018,2001-01-01T00:01:00.000Z,1753,False,False,6.0,49.0,41.723770688,-87.610417023
3002876,2001-01-01T00:01:00.000Z,1562,False,False,9.0,61.0,41.797007908,-87.653591617
3015264,2001-01-01T00:01:00.000Z,0840,False,False,10.0,29.0,41.859568533,-87.712644277
3075466,2001-01-01T00:01:00.000Z,1754,False,False,5.0,49.0,41.689684474,-87.628698563
3096635,2001-01-01T00:01:00.000Z,1752,False,False,8.0,70.0,41.754948289,-87.714686829
3183149,2001-01-01T00:01:00.000Z,1754,False,False,11.0,23.0,41.897188407,-87.732573863
3185674,2001-01-01T00:01:00.000Z,1753,False,False,15.0,25.0,41.875749294,-87.749393467
3185702,2001-01-01T00:01:00.000Z,1753,False,False,8.0,70.0,41.741308725,-87.712080627
3225484,2001-01-01T00:01:00.000Z,1754,False,False,10.0,29.0,41.855775217,-87.733156138
4892881,2001-01-01T00:01:00.000Z,0265,True,False,22.0,49.0,41.694892728,-87.635364292
4898698,2001-01-01T00:01:00.000Z,0840,False,False,25.0,23.0,41.908494665,-87.722688418
5190122,2001-01-01T00:01:00.000Z,0266,False,False,3.0,42.0,41.777385501,-87.607270854
5450503,2001-01-01T00:01:00.000Z,1754,False,False,10.0,30.0,41.850533452,-87.701393758
5450743,2001-01-01T00:01:00.000Z,0840,False,False,19.0,6.0,41.938539069,-87.637877712
5454570,2001-01-01T00:01:00.000Z,1752,False,False,25.0,23.0,41.906477092,-87.724133004
5573442,2001-01-01T00:01:00.000Z,0840,False,False,25.0,19.0,41.938460477,-87.766897531
5592779,2001-01-01T00:01:00.000Z,0840,False,False,18.0,8.0,41.901665552,-87.644812831
5597572,2001-01-01T00:01:00.000Z,0841,False,False,25.0,25.0,41.911811442,-87.771402295
5713062,2001-01-01T00:01:00.000Z,1150,False,False,18.0,8.0,41.895431423,-87.643113098
5799746,2001-01-01T00:01:00.000Z,0265,False,False,4.0,46.0,41.732500059,-87.550077545
6186615,2001-01-01T00:01:00.000Z,0840,False,False,25.0,19.0,41.926572019,-87.763474936
6199994,2001-01-01T00:01:00.000Z,0840,False,False,5.0,54.0,41.657368082,-87.612916623
6404127,2001-01-01T00:01:00.000Z,0840,False,False,10.0,29.0,41.864327628,-87.70819282
6409926,2001-01-01T00:01:00.000Z,5001,False,False,12.0,28.0,41.874170552,-87.675157616
6506439,2001-01-01T00:01:00.000Z,1544,False,True,8.0,66.0,41.776990398,-87.69806877
6512212,2001-01-01T00:01:00.000Z,1754,False,False,5.0,50.0,41.716081864,-87.599280582
6642948,2001-01-01T00:01:00.000Z,1562,False,False,19.0,3.0,41.967807821,-87.65747107
6712604,2001-01-01T00:01:00.000Z,0840,False,False,16.0,11.0,41.988133109,-87.774104578
6770993,2001-01-01T00:01:00.000Z,1754,False,False,11.0,27.0,41.88371828,-87.707144516
6942636,2001-01-01T00:01:00.000Z,0840,False,False,8.0,63.0,41.793074437,-87.698518718
7034564,2001-01-01T00:01:00.000Z,1754,False,True,20.0,77.0,41.988158983,-87.669258116
7118515,2001-01-01T00:01:00.000Z,0841,False,False,15.0,25.0,41.87943851,-87.758830122
7158688,2001-01-01T00:01:00.000Z,1140,True,False,17.0,16.0,41.960698401,-87.740033361
7269195,2001-01-01T00:01:00.000Z,0840,False,False,16.0,15.0,41.960472709,-87.758786667
7333032,2001-01-01T00:01:00.000Z,1754,False,False,8.0,64.0,41.772486481,-87.739527446
7602291,2001-01-01T00:01:00.000Z,0266,False,True,7.0,67.0,41.783970076,-87.673884641
7921184,2001-01-01T00:01:00.000Z,1751,False,False,25.0,19.0,41.929602415,-87.763076796
8101918,2001-01-01T00:01:00.000Z,1130,True,False,9.0,61.0,41.819089754,-87.641413178
8137350,2001-01-01T00:01:00.000Z,1563,False,False,9.0,58.0,41.825422881,-87.69238395
8325090,2001-01-01T00:01:00.000Z,0840,False,False,10.0,30.0,"",""
8360384,2001-01-01T00:01:00.000Z,1562,False,True,16.0,17.0,"",""
8602342,2001-01-01T00:01:00.000Z,1754,False,False,6.0,71.0,"",""
